866,314,58,200,208,802
264,743,573,832,898,747
246,673,575,109,30,617
380,701,68,68,116,111
879,72,525,877,450,773
631,588,331,134,149,860
880,36,904,979,339,282
736,759,568,26,345,545
970,25,543,767,750,55
369,110,66,67,23,77
847,179,196,453,690,397
82,534,760,177,127,386
502,425,811,424,153,578
196,568,841,344,86,77
659,796,160,253,962,323
716,458,888,646,634,125
623,675,297,485,144,374
402,620,830,51,864,729
219,707,24,450,363,68
414,907,637,341,605,376
747,808,783,879,605,497
519,74,735,477,902,693
712,307,96,99,806,1
383,953,914,782,444,373
619,505,511,993,201,840
828,804,172,258,239,128
315,131,998,960,47,587
770,626,723,756,751,858
340,14,498,636,112,11
745,423,215,789,181,160
769,797,892,669,665,77
851,517,961,8,457,128
143,317,207,324,881,941
398,885,795,325,667,231
790,133,671,338,198,763
62,585,543,485,378,49
899,683,563,551,595,749
745,113,244,90,623,921
406,934,485,252,844,560
289,772,988,930,906,434
80,147,785,213,418,760
770,586,947,416,179,528
939,427,958,330,663,787
90,983,754,155,348,626
166,500,370,674,159,864
140,566,499,372,865,605
551,864,911,962,77,648
102,392,473,265,682,425
846,190,285,699,463,569
419,753,609,417,321,836
970,250,764,43,125,921
71,493,854,929,25,842
607,943,850,901,546,370
681,280,38,564,269,328
475,620,653,772,9,862
672,639,841,902,708,655
999,317,62,741,757,491
182,322,245,781,982,900
861,743,866,434,253,109
945,420,466,346,384,981
133,695,355,463,270,741
612,262,304,587,940,583
481,324,795,169,161,460
290,366,236,731,16,571
348,277,261,100,74,85
368,210,293,347,468,863
623,4,801,364,688,696
935,264,566,119,249,465
463,681,112,866,630,726
881,413,411,55,449,49
703,476,35,13,135,576
143,764,657,314,187,651
198,183,682,458,56,622
890,685,764,51,137,827
931,128,535,849,826,795
38,937,682,392,202,508
159,658,276,230,287,411
182,402,615,794,216,224
241,466,229,94,838,671
224,909,237,187,818,368
360,976,346,959,32,793
877,783,464,859,222,299
497,868,262,971,515,994
597,429,56,817,180,883
814,277,614,128,342,762
604,656,930,70,787,778
682,215,498,802,167,112
302,179,878,232,271,713
209,245,876,635,440,393
16,468,684,748,438,873
314,88,399,913,681,86
880,83,620,258,447,522
816,773,623,291,47,889
309,562,308,492,409,816
811,870,396,159,614,293
913,304,259,247,554,607
944,284,951,707,248,767
555,704,258,638,144,466
729,683,896,697,311,455
623,704,690,50,438,247
154,241,50,990,21,515
25,31,103,843,250,477
712,950,886,849,530,913
971,122,565,667,660,387
866,366,958,958,169,579
6,840,847,337,120,492
870,694,936,775,620,887
347,46,548,402,700,559
584,130,972,875,630,558
172,10,300,298,892,892
641,200,987,44,232,425
816,862,839,537,37,713
462,607,317,626,14,92
318,851,916,546,7,359
846,336,272,178,512,14
661,737,738,555,645,700
527,582,347,918,752,497
272,453,12,791,63,733
480,524,346,530,184,908
593,293,601,940,613,681
675,296,928,230,512,423
21,98,426,974,753,146
871,986,794,298,708,839
871,137,280,167,300,325
900,410,983,84,732,735
82,206,427,509,548,902
286,945,642,981,895,925
850,321,276,341,543,612
823,306,598,850,634,58
638,393,208,516,632,570
106,134,645,28,136,471
133,331,160,496,449,919
318,967,931,872,559,174
287,531,895,720,323,533
913,347,216,973,361,880
915,117,183,561,316,520
658,373,384,697,171,994
290,506,144,235,401,195
57,998,622,97,461,891
360,817,638,711,604,107
885,237,140,195,315,982
839,81,481,372,234,593
739,833,583,633,916,858
292,980,522,137,274,576
833,626,468,320,132,408
395,400,646,204,586,592
593,998,817,471,703,599
536,871,65,724,524,278
856,861,323,396,870,825
592,156,713,116,839,424
788,832,573,901,466,90
569,471,312,150,323,710
675,583,595,684,327,238
942,648,644,485,881,917
867,61,777,45,794,327
823,552,176,914,382,261
872,186,633,42,687,313
566,685,986,120,37,760
949,254,524,470,802,255
124,286,971,770,151,242
91,725,860,928,859,982
191,756,652,170,769,245
369,414,245,451,308,552
122,133,356,668,192,88
523,613,213,14,457,146
172,721,771,707,496,194
572,488,341,760,321,256
401,144,394,866,265,840
44,569,343,998,564,187
43,849,895,474,1,878
844,13,216,871,115,592
762,24,444,488,723,558
570,613,868,790,263,364
717,442,99,728,766,975
358,772,240,494,328,119
458,754,801,564,534,508
568,875,251,704,970,99
232,176,198,678,617,44
993,965,577,768,175,656
146,193,954,407,675,355
641,533,878,173,734,566
93,338,505,341,797,205
531,857,252,323,606,561
833,749,403,562,688,291
580,950,348,216,252,800
577,671,10,815,324,786
563,433,132,643,961,231
759,737,735,604,588,191
669,6,170,400,147,304
696,92,162,633,367,636
465,778,819,608,640,863
602,614,391,835,811,249
581,366,852,875,242,794
926,317,653,521,777,538
22,20,145,286,601,748
821,677,670,648,572,639
531,111,461,303,432,892
237,990,279,840,2,993
34,658,944,920,361,503
970,614,540,20,76,690
995,385,21,969,266,864
742,552,978,651,837,963
364,54,960,803,409,387
227,80,767,186,967,463
927,658,20,284,670,567
926,187,636,89,331,148
209,424,826,636,945,692
886,294,470,151,490,914
453,728,922,335,455,958
583,319,3,982,596,920
178,837,250,171,768,186
940,553,49,225,63,43
926,489,737,391,834,210
587,510,913,101,271,560
734,585,433,339,566,759
681,679,736,705,311,621
412,160,839,581,188,592
45,321,548,298,749,905
407,435,788,340,711,955
359,831,792,401,231,83
725,635,357,52,817,216
521,973,976,349,584,34
97,744,713,650,715,815
972,877,153,811,126,954
172,100,889,223,905,75
557,822,317,546,64,872
602,943,413,455,762,544
338,23,562,295,872,413
165,427,110,84,450,327
930,80,422,130,878,201
665,617,954,550,584,555
8,403,253,929,944,52
452,204,272,812,713,426
197,690,186,15,748,664
771,312,50,171,579,453
997,315,180,267,733,675
332,718,521,994,62,234
70,931,595,856,973,724
661,819,156,899,930,488
110,309,191,278,3,623
877,972,692,183,845,933
512,604,37,248,242,207
134,145,667,62,411,752
841,272,553,2,139,403
932,297,594,552,719,932
79,447,710,986,710,27
414,942,425,510,219,505
728,979,846,63,479,189
621,493,885,43,866,951
416,792,737,706,933,817
246,388,336,758,811,291
498,573,434,448,13,748
591,628,531,719,964,458
519,354,882,859,649,590
850,666,293,300,706,85
476,63,102,891,955,236
340,438,488,13,215,605
47,974,259,937,26,849
266,656,769,925,22,927
771,299,715,415,851,751
120,586,23,207,724,933
647,370,263,223,600,498
769,238,375,359,543,875
801,364,665,866,679,705
266,726,297,933,310,608
809,640,564,933,209,276
659,400,679,167,40,938
740,49,459,423,568,322
532,542,295,241,837,830
512,793,882,847,482,355
445,519,469,413,573,576
162,543,514,522,772,994
847,138,278,931,223,20
233,18,262,243,421,521
911,930,863,891,428,95
397,826,122,357,179,630
319,480,207,762,409,654
244,107,628,384,591,794
129,637,73,137,478,828
843,851,308,91,207,832
397,452,408,269,919,672
122,963,379,331,279,831
637,912,283,630,95,762
181,79,801,475,53,580
308,113,284,364,545,310
603,459,509,293,67,447
245,213,819,306,264,539
131,180,463,140,404,692
561,243,948,627,509,627
260,377,33,187,86,689
761,626,827,440,702,72
503,960,996,365,300,551
681,84,129,684,848,801
608,92,426,183,483,626
53,859,601,102,53,499
737,602,427,873,390,165
747,858,16,512,776,90
296,339,512,202,666,151
963,67,532,219,93,859
179,212,189,160,334,496
297,648,284,597,379,407
968,251,577,702,272,766
615,842,170,665,422,108
417,118,647,620,71,275
386,274,928,874,633,731
158,998,726,271,699,260
191,155,53,655,213,937
62,591,738,242,876,10
320,826,47,670,4,845
205,719,720,438,312,170
307,289,131,24,82,484
679,74,343,848,105,237
622,870,364,193,765,203
252,260,785,621,530,490
149,729,633,999,215,965
177,430,349,939,349,53
850,941,243,686,840,304
564,836,738,130,93,23
20,443,21,154,490,496
396,182,421,177,761,1
388,21,874,425,261,375
846,139,14,158,147,225
732,929,280,257,575,53
172,271,324,609,797,355
909,325,195,868,131,5
304,623,170,502,689,651
960,458,361,168,627,679
740,964,199,93,188,23
153,596,40,346,275,5
739,786,926,915,541,19
912,172,756,998,439,838
265,950,132,28,813,969
244,532,267,840,794,741
173,324,29,522,101,406
849,474,611,401,269,893
532,234,368,479,212,824
538,343,909,368,269,999
813,133,935,111,966,140
660,831,158,43,27,576
476,581,381,229,21,608
71,371,230,20,698,594
73,329,455,870,714,857
368,783,603,891,561,804
125,629,349,13,964,245
121,773,807,234,200,928
857,357,159,139,999,972
575,203,215,285,915,147
72,639,476,980,911,451
96,220,458,385,138,483
518,119,437,514,846,335
528,507,733,816,111,43
785,387,653,826,190,887
224,442,770,9,88,25
786,608,880,817,489,455
235,468,855,975,637,693
351,841,784,629,443,711
389,360,182,10,528,749
434,124,469,568,475,701
872,375,249,668,417,802
217,741,634,114,313,901
678,226,490,361,344,380
892,99,352,542,682,107
161,830,519,81,254,462
524,425,771,733,110,872
967,650,575,808,164,504
905,923,945,676,895,321
622,47,923,483,566,872
960,976,71,359,758,85
536,636,771,89,19,16
524,252,380,901,864,590
278,552,14,106,406,647
874,880,686,440,26,537
821,49,656,919,702,265
126,438,645,411,392,575
959,759,851,554,396,645
902,15,904,668,281,936
358,297,282,924,360,93
215,82,580,672,288,533
259,187,974,594,928,494
735,106,122,480,970,587
645,200,802,984,47,242
277,471,254,17,108,25
924,654,912,804,387,264
698,492,472,392,799,785
428,869,128,1,992,667
953,233,70,2,171,352
135,631,432,681,130,932
967,941,974,298,908,559
318,348,235,70,837,726
122,337,577,745,471,352
994,145,575,809,548,120
32,151,672,677,569,299
238,274,347,419,487,557
923,533,869,708,856,935
712,922,566,543,336,191
474,82,904,383,970,408
770,653,24,789,869,918
869,266,46,592,344,774
669,384,404,94,103,180
352,197,249,167,614,33
699,33,218,279,619,614
708,798,170,450,312,126
449,538,59,169,369,608
474,371,709,403,600,589
330,683,700,733,467,86
591,437,988,653,186,598
636,150,286,225,735,536
840,858,520,856,811,77
996,561,633,545,195,216
371,725,773,632,519,553
576,706,564,178,609,104
325,714,278,828,28,217
62,893,166,556,573,592
782,737,425,752,78,840
717,154,447,916,623,243
820,591,95,856,458,398
12,837,163,380,532,593
593,980,900,160,708,377
486,894,931,941,779,424
794,981,657,286,889,703
971,279,17,711,719,202
967,976,578,953,612,177
348,682,311,875,906,71
679,304,73,653,587,386
912,464,606,202,543,167
114,291,437,552,318,276
768,652,957,470,644,883
550,117,820,56,113,195
656,243,783,806,680,981
230,979,782,934,634,70
796,935,639,281,564,484
262,945,231,557,817,870
190,812,266,62,709,121
460,538,965,773,460,677
963,981,109,694,978,835
228,987,273,221,926,849
385,110,698,839,921,224
532,9,725,92,726,705
164,563,28,217,723,745
636,222,53,676,4,628
345,233,690,241,904,173
222,110,10,872,771,195
907,131,182,986,84,231
51,127,153,808,786,589
260,509,630,856,648,457
635,980,660,177,212,199
485,387,11,88,671,992
377,107,444,514,114,569
798,904,334,437,571,128
695,57,630,258,636,412
250,586,129,246,792,295
918,459,567,490,735,421
978,195,761,564,138,596
699,971,381,593,186,549
236,754,660,700,303,330
964,752,86,133,254,929
38,673,872,736,147,560
279,84,435,711,234,19
410,416,175,273,915,369
426,264,576,312,254,296
236,350,275,886,767,251
552,936,358,255,300,81
530,530,327,39,703,373
732,557,396,499,619,440
624,693,727,725,210,471
266,414,970,506,534,943
256,582,488,315,996,412
441,523,50,492,200,520
808,299,911,978,437,352
679,853,497,615,114,297
727,993,13,442,829,438
118,669,250,654,354,461
696,672,982,423,425,278
326,53,642,950,644,695
69,999,123,847,48,123
602,641,732,560,915,513
674,690,231,14,873,790
383,884,85,580,467,984
727,745,90,402,136,231
38,766,357,786,797,870
916,791,654,821,956,778
116,545,962,78,161,121
527,680,300,340,269,757
936,628,642,465,29,85
392,209,493,308,61,989
662,350,613,336,975,265
911,595,130,704,843,653
299,212,259,814,30,490
514,541,980,583,627,637
901,825,723,963,194,672
633,854,600,986,714,907
301,704,871,841,152,95
483,841,656,637,121,894
852,476,997,300,270,530
476,517,541,633,749,562
265,892,896,640,274,286
134,336,985,787,938,137
727,359,589,491,902,641
981,826,143,590,502,829
522,423,427,1,779,154
322,420,217,884,840,302
618,501,13,42,714,360
135,84,33,64,754,607
724,932,312,513,111,913
446,160,56,446,72,289
545,304,786,818,209,727
598,293,266,700,874,961
870,108,497,840,259,86
885,249,690,357,551,39
99,248,634,750,777,886
365,839,932,671,493,183
536,272,341,610,715,787
736,345,838,695,438,980
155,43,537,842,181,260
50,386,741,45,665,117
357,388,910,480,572,764
354,758,454,52,440,886
72,438,34,682,746,638
146,583,265,979,125,522
676,833,896,336,600,681
430,565,91,589,174,786
352,129,832,164,731,554
525,164,11,145,364,629
52,748,321,573,341,328
586,913,553,577,153,505
468,228,403,773,931,754
540,80,182,873,838,838
997,67,175,167,671,183
235,618,116,520,417,708
881,931,589,253,783,491
94,386,882,833,595,870
924,187,243,109,500,683
703,726,756,65,65,545
337,789,292,216,402,853
217,183,372,805,928,154
233,126,821,198,442,672
881,979,182,22,479,699
542,520,70,52,797,393
240,899,691,824,863,225
286,476,622,438,34,773
51,291,567,160,655,478
766,833,191,530,445,830
663,757,128,551,473,50
475,274,686,909,534,976
683,384,912,297,988,503
296,579,595,145,409,442
29,585,635,117,878,52
53,170,374,622,367,783
422,751,425,634,9,752
337,599,212,239,953,674
598,998,882,610,205,803
794,737,497,844,824,227
872,141,839,308,353,32
263,780,734,991,794,898
533,154,502,276,871,519
410,683,442,180,833,43
369,371,988,388,269,793
719,1,378,390,826,796
824,376,323,407,73,396
839,600,198,804,600,478
204,462,556,653,890,400
846,151,765,237,4,715
265,290,696,905,599,173
936,308,753,257,371,893
737,819,641,847,997,243
591,633,133,393,605,292
79,611,802,205,13,861
596,764,154,357,368,253
689,532,954,566,793,187
164,321,297,499,734,889
433,635,625,803,755,417
277,65,55,349,814,701
190,746,906,802,131,268
382,206,949,579,84,402
797,414,671,272,656,415
147,431,138,876,865,283
688,723,702,915,265,890
55,932,766,513,904,801
566,71,661,998,867,617
271,346,577,307,805,86
969,399,18,861,508,909
218,364,813,112,426,261
122,719,531,739,404,484
666,61,159,295,296,385
877,304,792,423,989,649
958,280,282,760,366,889
115,668,443,1,131,844
631,992,986,643,615,258
636,66,706,946,613,267
297,961,509,69,97,519
546,215,155,832,511,722
215,504,383,165,667,419
966,374,750,664,671,958
278,300,614,566,981,723
218,650,521,817,948,590
923,574,884,332,961,362
59,358,402,160,15,417
329,372,165,760,303,891
861,575,209,221,49,944
707,758,967,663,859,786
895,541,356,922,714,482
100,685,371,15,118,362
319,103,684,491,51,784
685,525,441,999,835,909
314,327,186,21,394,101
28,580,944,805,385,509
599,401,522,169,751,174
785,427,230,500,304,767
684,997,807,443,257,538
366,118,975,878,850,66
156,112,97,359,858,872
272,411,569,69,614,918
62,739,145,6,651,480
672,9,790,987,687,316
324,123,160,136,524,752
803,245,671,636,248,683
732,661,65,503,179,553
302,152,488,291,468,74
539,345,710,84,164,908
197,335,843,378,611,383
703,731,59,487,827,100
581,103,767,850,133,458
603,624,919,293,129,83
264,587,418,602,476,874
277,66,999,760,261,540
289,301,517,79,875,159
412,395,758,404,974,362
819,940,623,301,132,654
45,646,642,539,121,321
491,779,117,957,664,996
390,389,826,872,736,119
185,510,162,790,198,333
578,66,102,369,232,303
887,332,58,53,855,613
27,929,658,588,56,577
115,544,916,406,761,763
146,620,937,58,710,995
319,648,8,991,26,832
10,415,430,956,527,612
383,449,721,931,68,834
120,388,632,59,184,869
864,473,696,427,216,136
319,286,204,108,991,941
73,570,242,285,875,981
45,957,56,768,267,496
394,980,556,95,899,738
543,890,153,119,752,356
336,370,633,443,961,303
304,720,623,349,864,605
572,879,844,91,237,345
217,72,790,568,507,657
818,178,830,182,853,458
610,647,4,957,484,435
209,410,636,124,235,409
849,940,105,279,334,683
361,92,817,513,183,652
981,723,999,837,678,919
271,431,335,130,452,935
653,952,143,369,442,833
918,530,184,719,682,123
926,720,339,518,210,322
248,642,511,996,606,483
323,961,945,752,782,11
234,205,933,515,963,687
476,440,595,200,778,589
9,151,629,589,116,911
758,965,74,621,680,529
566,95,76,832,428,485
633,607,473,941,261,103
601,711,211,107,63,350
677,45,308,241,666,498
618,574,505,473,370,328
240,895,199,54,147,378
794,887,866,23,880,214
19,888,572,704,687,258
591,539,498,782,228,388
550,864,195,313,269,337
629,681,242,349,420,858
127,628,981,448,494,335
652,67,164,348,960,864
587,952,45,588,904,688
483,887,404,156,963,544
573,322,539,514,287,423
22,253,442,809,769,977
920,979,547,463,650,106
346,16,121,433,6,261
897,665,938,473,889,210
238,143,273,361,36,802
428,672,695,859,53,638
277,102,702,539,433,590
175,715,725,447,58,153
677,159,380,351,472,411
587,396,92,939,12,712
949,819,616,109,589,376
623,25,796,453,772,703
855,566,392,291,512,683
495,891,831,68,933,241
246,331,597,866,864,717
595,611,15,517,613,988
628,979,71,351,690,651
113,93,453,690,694,636
60,84,506,29,348,863
873,435,941,843,467,411
846,329,797,414,304,995
7,631,181,605,848,598
27,14,375,196,762,596
752,301,613,593,720,266
226,842,535,931,557,723
857,10,546,107,471,591
39,878,816,296,406,547
120,502,20,759,612,129
824,540,423,995,938,401
123,806,341,157,929,153
132,88,537,755,78,348
0,209,575,105,350,167
724,950,792,769,294,625
690,510,15,328,725,641
438,529,831,165,781,598
834,449,613,988,88,454
768,971,111,951,225,401
559,720,481,318,610,280
710,90,937,882,53,224
492,845,582,711,824,498
936,521,339,311,747,317
72,415,313,508,94,712
566,639,961,58,964,464
808,800,250,930,995,746
20,806,153,127,802,911
385,854,150,299,882,818
300,283,424,541,703,702
294,633,111,975,597,418
697,582,448,678,581,202
397,645,534,295,748,407
343,560,767,417,728,936
385,34,257,269,841,860
858,235,132,682,68,671
305,126,33,890,613,919
958,140,94,187,8,358
540,855,695,407,278,84
974,508,542,468,41,678
636,294,330,82,13,35
446,140,661,910,687,59
989,734,226,31,427,800
20,398,733,290,627,132
403,57,561,311,908,707
669,168,130,83,676,468
375,777,650,550,804,558
776,746,613,462,22,649
448,463,153,595,371,975
219,142,219,981,447,353
4,59,983,787,172,985
915,486,618,409,213,639
653,773,203,618,743,698
264,150,702,747,194,85
996,355,555,30,207,354
490,916,524,996,41,24
170,88,783,501,84,801
712,314,681,487,955,997
41,664,177,895,125,744
307,778,234,185,787,314
213,635,688,612,929,130
381,363,321,770,350,376
730,536,895,75,396,612
566,706,118,553,836,87
816,984,219,490,422,209
261,740,830,859,845,245
478,823,986,282,811,434
865,626,565,345,595,966
451,875,212,415,6,702
832,903,457,524,6,601
606,350,134,12,824,512
313,337,893,935,287,842
62,616,928,498,780,687
31,438,60,549,787,428
749,775,620,127,758,793
106,358,54,983,511,32
104,697,507,831,663,687
580,911,829,920,985,995
526,768,281,398,671,602
756,282,580,335,24,200
572,148,154,899,473,817
80,567,678,609,254,386
376,567,270,552,445,113
957,157,787,255,776,321
204,108,310,185,571,692
150,961,402,342,50,209
898,722,92,112,172,947
792,722,814,611,960,419
138,511,44,546,275,612
706,689,401,690,925,137
929,744,255,415,294,335
972,711,726,25,21,801
770,709,145,162,372,213
345,216,466,701,95,461
547,911,601,14,304,492
615,583,808,388,979,288
97,594,644,162,929,180
166,590,760,927,787,445
913,978,845,463,325,683
456,225,96,488,855,94
640,685,50,265,567,843
688,437,874,663,167,289
894,718,484,353,231,820
279,554,359,247,199,778
363,554,999,967,170,124
811,336,474,891,429,399
23,703,263,99,9,222
859,423,8,544,344,221
30,232,173,780,168,579
931,774,76,411,679,644
459,581,877,66,36,37
486,848,124,311,506,375
835,323,996,803,217,775
642,927,579,269,307,227
482,424,605,644,26,599
448,919,643,274,647,280
782,220,69,267,345,136
278,611,316,513,664,859
446,0,843,569,154,690
244,259,266,522,723,984
496,554,199,746,474,540
241,224,45,630,670,285
891,375,760,879,953,547
509,369,445,348,463,18
999,658,48,843,161,82
853,485,935,301,255,251
853,187,855,194,935,85
377,970,630,120,648,534
643,631,607,919,53,841
907,426,788,603,638,217
182,773,228,594,325,203
460,544,235,17,698,491
978,348,767,762,171,356
890,828,737,937,688,346
951,218,953,780,55,438
285,117,160,703,541,601
661,881,973,420,865,771
698,863,37,124,742,832
105,471,496,399,125,260
555,880,34,375,383,571
285,659,245,426,5,117
684,479,306,94,388,86
282,764,137,579,428,437
991,373,988,869,114,444
922,814,142,337,632,85
187,409,44,207,618,306
339,705,532,994,607,590
655,823,831,740,36,675
104,715,824,791,619,398
693,998,582,406,722,407
260,652,808,403,261,20
51,143,514,949,495,308
266,166,953,937,31,391
746,36,979,596,832,198
123,233,927,944,139,200
734,838,865,866,686,228
624,274,999,96,878,23
78,424,758,432,881,18
642,761,414,498,875,742
15,592,763,223,742,571
31,887,221,251,531,733
800,319,837,438,944,555
644,468,740,769,787,270
41,750,186,160,893,432
171,20,775,347,517,439
845,527,968,185,537,787
973,99,694,574,638,484
902,248,853,109,351,224
423,384,222,618,271,265
619,39,699,197,732,503
826,394,713,984,847,144
383,373,319,160,779,900
279,638,542,804,510,854
347,936,673,729,826,831
943,204,987,803,616,923
123,431,261,698,488,4
274,649,349,424,828,83
27,780,0,583,13,934
729,165,167,36,808,44
922,182,706,129,679,102
479,503,660,821,544,418
737,402,572,836,804,768
734,841,607,352,937,333
48,734,365,160,943,126
621,466,595,324,278,994
75,51,670,239,300,839
450,158,542,865,586,961
752,701,967,289,170,316
871,256,477,802,374,83
500,636,633,642,254,659
5,266,87,301,294,642
606,398,950,112,906,186
663,723,656,65,136,53
719,265,702,751,315,998
668,680,10,472,621,196
505,893,59,161,795,806
440,188,839,693,440,209
464,511,886,971,234,818
289,334,640,515,129,317
64,620,944,67,367,530
449,847,467,744,924,843
707,927,204,62,333,306
546,114,433,672,85,448
853,269,532,597,987,485
537,848,985,47,871,97
421,5,547,288,812,37
182,799,105,983,350,828
895,966,277,304,116,423
82,307,825,871,543,790
594,648,887,693,916,171
851,625,766,446,509,857
699,718,893,429,945,968
864,345,245,154,257,335
427,879,794,917,335,310
539,969,900,51,900,68
595,754,786,286,481,125
766,898,192,431,25,727
490,453,845,702,196,697
833,407,977,601,772,746
927,765,473,287,222,704
311,120,390,81,980,984
604,314,692,361,507,232
926,866,482,32,532,459
750,787,75,259,756,778
844,949,174,117,894,691
263,593,625,272,147,240
46,709,204,69,0,788
970,86,950,142,286,821
22,360,896,700,141,94
349,100,961,667,920,631
449,557,372,87,522,33
367,125,946,692,450,706
315,965,854,69,322,507
177,970,428,163,488,28
684,221,120,375,169,672
387,618,504,845,353,617
166,556,821,488,303,145
540,668,478,933,373,6
984,541,823,155,731,959
87,284,607,752,396,378
630,256,324,342,991,564
819,83,384,512,231,117
759,507,713,5,434,132
751,649,365,166,264,675
20,772,3,636,677,470
364,705,337,378,366,740
234,714,738,213,204,58
468,435,141,824,803,960
896,776,976,526,381,978
53,662,485,22,517,279
944,642,694,35,644,685
85,887,37,998,751,669
396,367,748,424,3,435
97,267,557,883,383,895
280,556,133,688,460,391
372,698,715,69,969,955
751,864,446,124,260,332
101,782,496,752,838,689
961,880,440,412,251,175
740,881,637,256,734,324
556,182,423,911,358,783
24,795,665,823,850,58
918,849,985,26,973,485
356,67,280,354,540,198
141,946,981,241,397,692
550,233,706,616,751,313
567,665,253,352,762,91
555,931,837,818,980,702
491,326,929,726,787,486
75,410,634,608,663,86
770,11,7,167,250,787
441,559,814,299,821,863
967,807,86,270,29,753
699,377,920,721,221,916
833,885,624,336,967,230
41,113,981,377,491,855
81,890,704,371,408,762
138,559,637,9,143,78
208,754,768,557,587,355
449,260,111,318,435,208
472,136,729,619,360,478
779,994,738,500,723,97
614,873,599,954,435,525
711,227,354,750,639,927
234,100,968,409,615,40
704,764,479,794,411,884
549,899,955,956,213,277
939,105,366,54,715,768
25,163,478,679,119,414
281,89,480,768,800,737
836,249,725,510,128,470
868,669,898,692,77,399
859,607,16,83,927,654
375,286,659,23,936,693
26,670,227,215,916,738
954,619,299,40,90,282
14,572,33,762,642,568
209,941,85,878,826,166
241,836,645,209,611,39
370,623,950,845,870,147
389,586,261,921,267,256
537,758,941,461,962,334
979,572,603,415,89,449
446,735,469,599,138,140
255,665,889,615,108,326
111,458,431,852,317,470
858,398,6,323,615,455
991,716,67,58,828,874
290,222,643,29,912,590
545,634,397,390,201,676
336,853,843,695,223,485
648,544,896,504,492,934
372,308,592,569,971,336
170,635,902,530,874,327
159,72,708,252,38,870
461,407,998,35,864,702
281,635,671,130,938,476
452,213,840,937,614,476
904,474,317,631,193,335
790,63,497,577,631,711
86,842,289,217,311,128
615,984,652,767,378,19
295,988,313,20,882,935
624,709,333,791,577,979
927,405,698,677,199,606
544,465,946,979,948,573
417,165,263,135,281,917
915,135,402,818,1,171
632,813,178,760,834,129
550,609,157,160,359,246
602,620,721,721,783,933
454,278,939,61,838,203
427,536,663,958,271,292
352,476,949,799,317,987
108,287,407,265,567,772
266,482,827,379,786,235
379,794,326,532,724,906
783,837,715,118,563,845
662,188,319,284,19,420
583,489,520,975,814,930
977,23,639,755,42,309
418,677,224,249,886,258
878,821,563,667,119,917
674,300,800,299,954,532
775,904,951,565,946,820
313,192,429,400,996,138
234,803,17,975,198,436
94,184,467,187,328,574
890,729,731,560,849,756
383,1,272,260,770,542
529,94,367,447,392,680
409,956,241,251,51,96
386,426,852,284,122,729
362,465,110,258,391,34
61,268,893,611,427,226
179,124,185,997,740,846
186,642,883,697,817,395
99,204,491,507,764,323
315,574,335,76,875,125
461,713,80,874,473,133
3,213,554,402,37,407
786,435,748,819,974,340
223,326,925,567,85,698
915,591,817,242,66,233
760,678,79,232,819,345
195,727,401,171,908,280
493,789,136,598,37,929
621,15,232,38,913,425
205,601,724,256,13,707
136,589,878,928,448,374
303,686,113,973,429,650
153,194,36,882,581,600
604,989,815,745,797,448
686,951,217,129,35,274
900,891,290,281,860,574
977,389,81,729,25,206
881,693,961,297,436,289
879,618,712,895,614,300
824,757,958,433,992,495
125,372,998,628,607,957
107,357,602,172,375,78
319,34,325,740,463,900
429,415,737,32,721,162
177,15,742,77,720,485
727,554,745,703,666,838
429,339,480,820,903,450
813,234,802,760,81,305
8,340,750,767,924,5
991,106,357,108,179,989
228,726,987,727,640,660
449,99,980,209,421,575
491,950,199,571,713,58
880,229,224,181,981,316
599,491,656,971,700,616
962,924,490,152,534,744
673,735,958,617,644,582
845,601,634,459,666,686
72,717,219,362,19,280
660,258,419,2,727,903
542,348,179,724,303,528
775,796,258,646,151,885
594,832,516,580,160,176
943,407,644,603,721,516
677,7,998,174,429,944
411,512,235,52,300,336
444,930,86,478,819,524
395,145,463,840,894,722
69,326,60,231,322,628
511,836,695,391,727,76
631,227,143,550,211,305
501,661,932,654,415,873
85,569,691,458,838,995
186,935,759,479,434,731
695,361,359,721,79,197
927,975,533,813,674,716
705,623,166,921,159,541
424,785,507,770,396,509
65,410,536,25,441,620
606,28,330,70,855,707
379,202,602,201,106,859
629,96,947,204,643,370
982,832,379,390,377,354
796,679,794,678,753,182
949,704,718,228,879,71
913,486,673,92,714,743
168,971,144,601,133,959
709,38,553,80,369,241
99,927,651,209,787,142
940,319,82,89,340,313
695,9,897,137,231,128
571,348,805,795,817,24
62,499,444,339,652,362
892,17,228,755,804,610
406,949,832,563,20,167
914,577,786,989,855,979
582,159,261,15,415,86
453,263,753,272,185,952
234,499,792,172,268,63
866,759,766,533,385,68
496,489,346,880,957,616
955,995,543,980,24,883
607,566,95,381,321,952
942,825,34,210,434,972
890,620,731,208,185,445
715,879,510,4,676,991
335,369,57,736,172,810
96,307,342,620,474,869
877,816,966,412,367,478
990,940,0,770,295,515
27,236,521,251,724,554
994,0,755,896,313,293
954,670,137,360,224,473
399,389,706,269,187,26
602,989,912,240,377,368
111,469,870,128,428,111
277,241,81,563,587,981
78,880,136,843,12,561
959,15,565,697,41,989
13,169,737,319,40,259
611,927,230,931,462,732
81,594,489,551,794,437
369,230,568,59,705,345
973,167,548,335,982,658
135,716,165,945,424,23
379,843,578,433,572,644
145,977,443,371,353,359
